timestamp,ax,ay,az,label
14.848,-0.8796,-0.3907,-0.3119,resting
14.901,-0.8795,-0.4008,-0.2516,resting
14.954,-0.9595,-0.3948,-0.3168,resting
15.008,-0.989,-0.2539,-0.3074,resting
15.061,-0.9969,-0.2986,-0.3439,resting
15.114,-0.8297,-0.3206,-0.4103,resting
15.167,-0.8481,-0.2328,-0.4038,resting
15.220,-0.7914,-0.2386,-0.432,resting
15.274,-0.91,-0.2667,-0.3796,resting
15.327,-0.8143,-0.2642,-0.3405,resting
15.377,-0.8085,-0.2761,-0.309,resting
15.434,-0.9973,-0.3071,-0.2474,resting
15.488,-0.9294,-0.2744,-0.3441,resting
15.537,-0.923,-0.3242,-0.2701,resting
15.593,-0.9188,-0.3556,-0.2386,resting
15.639,-0.8949,-0.3665,-0.2766,resting
15.701,-0.8459,-0.3793,-0.2109,resting
15.756,-0.9287,-0.3912,-0.1997,resting
15.809,-0.9233,-0.3723,-0.2156,resting
15.862,-0.8707,-0.4044,-0.2693,resting
15.916,-0.8716,-0.4424,-0.212,resting
15.969,-0.8801,-0.4111,-0.2227,resting
16.024,-0.8872,-0.4192,-0.2352,resting
16.077,-0.8795,-0.4052,-0.2346,resting
16.131,-0.8262,-0.4186,-0.239,resting
16.184,-0.8772,-0.3792,-0.2573,resting
16.238,-0.8867,-0.3729,-0.2841,resting
16.291,-0.9357,-0.3359,-0.2753,resting
16.344,-0.9017,-0.2957,-0.2819,resting
16.397,-0.8844,-0.3424,-0.3055,resting
16.450,-0.912,-0.3054,-0.3344,resting
16.504,-0.895,-0.295,-0.3413,resting
16.556,-0.8765,-0.2985,-0.3247,resting
16.610,-0.9036,-0.3002,-0.333,resting
16.663,-0.9039,-0.2794,-0.3369,resting
16.713,-0.9362,-0.2979,-0.3247,resting
16.766,-0.8815,-0.2969,-0.3602,resting
16.824,-0.851,-0.3457,-0.3398,resting
16.878,-0.8329,-0.3683,-0.3322,resting
16.932,-0.8816,-0.3344,-0.3134,resting
16.985,-0.8817,-0.3273,-0.3141,resting
17.035,-0.8961,-0.3359,-0.3029,resting
17.092,-0.8854,-0.356,-0.317,resting
17.145,-0.8696,-0.3693,-0.2946,resting
17.198,-0.891,-0.3514,-0.2858,resting
17.251,-0.9531,-0.3328,-0.2943,resting
17.304,-0.9841,-0.3003,-0.3521,resting
17.358,-0.9128,-0.3083,-0.3333,resting
17.412,-0.808,-0.3364,-0.326,resting
17.465,-0.8029,-0.3392,-0.358,resting
17.519,-0.8282,-0.2888,-0.3833,resting
17.573,-0.7581,-0.3494,-0.3031,resting
17.627,-1.0574,-0.4241,-0.1155,resting
17.681,-1.1132,-0.1829,-0.3317,resting
17.734,-0.8208,-0.3295,-0.3511,resting
17.788,-0.9097,-0.3877,-0.2712,resting
17.842,-0.9392,-0.3679,-0.2783,resting
17.896,-0.9215,-0.2981,-0.3427,resting
17.950,-0.8546,-0.3094,-0.3707,resting
18.003,-0.8336,-0.2771,-0.3971,resting
18.058,-0.8456,-0.2831,-0.3574,resting
18.112,-0.828,-0.3132,-0.3958,resting
18.165,-0.8644,-0.3246,-0.3629,resting
18.219,-0.8862,-0.3168,-0.3733,resting
18.272,-0.8196,-0.3311,-0.3319,resting
18.326,-0.8335,-0.4343,-0.1937,resting
18.382,-1.0436,-0.3656,-0.2676,resting
18.435,-0.9509,-0.2892,-0.4451,resting
18.488,-0.7655,-0.3666,-0.3206,resting
18.541,-0.9137,-0.421,-0.3113,resting
18.596,-0.8716,-0.3518,-0.4366,resting
18.651,-0.813,-0.2965,-0.3604,resting
18.704,-0.8397,-0.3236,-0.3462,resting
18.760,-0.8616,-0.3312,-0.376,resting
18.814,-0.8643,-0.3613,-0.338,resting
18.866,-0.9126,-0.3365,-0.3436,resting
18.921,-0.8997,-0.3329,-0.3604,resting
18.975,-0.8634,-0.3623,-0.3365,resting
19.027,-0.8518,-0.3583,-0.3411,resting
19.082,-0.8641,-0.3556,-0.3481,resting
19.137,-0.8693,-0.3473,-0.3274,resting
19.190,-0.8843,-0.3456,-0.3328,resting
19.243,-0.8715,-0.3479,-0.3473,resting
19.299,-0.864,-0.3435,-0.3275,resting
19.353,-0.8849,-0.3469,-0.3326,resting
19.407,-0.8876,-0.3363,-0.327,resting
19.458,-0.8772,-0.3323,-0.3218,resting
19.513,-0.8839,-0.3365,-0.3202,resting
19.565,-0.8793,-0.3392,-0.3224,resting
19.618,-0.8843,-0.3336,-0.3217,resting
19.673,-0.8861,-0.3374,-0.3212,resting
19.726,-0.8856,-0.3379,-0.3192,resting
19.779,-0.8799,-0.3301,-0.3132,resting
19.834,-0.8835,-0.3302,-0.3134,resting
19.886,-0.8912,-0.3306,-0.3171,resting
19.938,-0.8925,-0.3344,-0.3207,resting
19.991,-0.8746,-0.3262,-0.3208,resting
20.047,-0.8815,-0.3356,-0.3154,resting
