timestamp,ax,ay,az,label
0.220,-0.8517,-0.5953,-0.3518,walking
0.221,-0.7793,-0.4374,-0.3285,walking
0.221,-0.8473,-0.3967,-0.229,walking
0.222,-0.8909,-0.3948,-0.3135,walking
0.223,-0.778,-0.4731,-0.2949,walking
0.224,-0.8142,-0.4674,-0.4014,walking
0.224,-0.7804,-0.498,-0.4135,walking
0.225,-0.781,-0.4692,-0.3932,walking
0.226,-0.8079,-0.4176,-0.368,walking
0.228,-0.834,-0.4376,-0.3507,walking
0.229,-0.8345,-0.4139,-0.3437,walking
0.229,-0.8215,-0.4138,-0.3612,walking
0.230,-0.8109,-0.4332,-0.4031,walking
0.230,-0.8168,-0.4313,-0.401,walking
0.231,-0.7853,-0.4529,-0.4022,walking
0.232,-0.7672,-0.4583,-0.426,walking
0.232,-0.7775,-0.4637,-0.4171,walking
0.233,-0.8243,-0.4257,-0.3956,walking
0.234,-0.8369,-0.4095,-0.354,walking
0.234,-0.8188,-0.4225,-0.3083,walking
0.235,-0.8197,-0.4452,-0.2151,walking
0.236,-0.8301,-0.4832,-0.2466,walking
0.236,-0.8433,-0.4537,-0.2701,walking
0.237,-0.8573,-0.5032,-0.3412,walking
0.237,-0.8461,-0.5522,-0.3893,walking
0.238,-0.7551,-0.5841,-0.3446,walking
0.239,-0.7421,-0.5466,-0.3444,walking
0.239,-0.7864,-0.5046,-0.3221,walking
0.240,-0.7959,-0.4935,-0.2941,walking
0.242,-0.8309,-0.5632,-0.3311,walking
0.243,-0.8639,-0.4323,-0.299,walking
0.244,-0.9938,-0.2023,-0.3127,walking
0.245,-0.9075,-0.2209,-0.5077,walking
0.246,-0.806,-0.2969,-0.5165,walking
0.248,-0.689,-0.3088,-0.4778,walking
0.248,-0.8187,-0.24,-0.5522,walking
0.250,-0.8163,-0.2815,-0.4818,walking
0.252,-0.8303,-0.2782,-0.5049,walking
0.253,-0.884,-0.2733,-0.4962,walking
0.253,-0.8361,-0.3164,-0.4554,walking
0.254,-0.8156,-0.2905,-0.4443,walking
0.255,-0.9604,-0.3165,-0.3879,walking
0.256,-0.9939,-0.3207,-0.3389,walking
0.257,-0.9114,-0.2659,-0.314,walking
0.258,-0.6841,-0.4758,-0.326,walking
0.260,-0.6145,-0.5375,-0.4529,walking
0.261,-0.6915,-0.5319,-0.7192,walking
0.263,-0.8407,-0.2667,-0.5869,walking
0.264,-0.7479,-0.3898,-0.4781,walking
0.265,-0.7942,-0.2692,-0.5048,walking
0.266,-0.7648,-0.2614,-0.5428,walking
0.268,-0.7187,-0.2733,-0.5037,walking
0.268,-0.6923,-0.4053,-0.6547,walking
0.269,-0.863,-0.4608,-0.8169,walking
0.269,-0.5736,-0.4591,-0.7574,walking
0.270,-0.6859,-0.3115,-0.3949,walking
0.272,-0.9951,-0.3763,-0.4197,walking
0.273,-0.6483,-0.6954,-0.2554,walking
0.273,-0.8093,-0.5819,-0.2228,walking
0.274,-0.8556,-0.4373,-0.2048,walking
0.274,-0.8113,-0.5604,-0.3154,walking
0.275,-0.7179,-0.5267,-0.3342,walking
0.276,-0.7449,-0.5225,-0.2806,walking
0.277,-0.8759,-0.4806,-0.2493,walking
0.277,-0.7161,-0.5209,-0.2876,walking
0.278,-0.8097,-0.5936,-0.2836,walking
0.279,-0.8242,-0.536,-0.2416,walking
0.280,-0.7539,-0.5081,-0.3085,walking
0.281,-0.7219,-0.535,-0.316,walking
0.282,-0.6796,-0.6143,-0.2506,walking
0.283,-0.8583,-0.6891,-0.3669,walking
0.285,-0.8994,-0.5189,-0.2341,walking
0.286,-0.8131,-0.3369,-0.4493,walking
0.288,-0.7979,-0.6864,-0.4288,walking
0.288,-0.8485,-0.5037,-0.5092,walking
0.289,-0.5599,-0.3702,-0.2819,walking
0.290,-0.5065,-0.4672,-0.5017,walking
0.291,-0.646,-0.486,-0.5609,walking
0.293,-0.6798,-0.4834,-0.3973,walking
0.294,-0.7659,-0.525,-0.4467,walking
0.295,-0.8889,-0.5364,-0.3857,walking
0.297,-1.0085,-0.3092,-0.457,walking
0.298,-0.8575,-0.3943,-0.2634,walking
0.300,-0.7268,-0.5449,-0.4246,walking
0.301,-0.6655,-0.6458,-0.1854,walking
0.302,-0.8107,-0.5641,-0.1169,walking
0.304,-0.7769,-0.5542,-0.1528,walking
0.305,-0.7377,-0.5582,-0.2225,walking
0.307,-0.8357,-0.5356,-0.2114,walking
0.308,-0.808,-0.5258,-0.2316,walking
0.310,-0.8035,-0.506,-0.2909,walking
0.312,-0.7825,-0.5289,-0.3306,walking
0.313,-0.8384,-0.5852,-0.1852,walking
0.313,-0.9125,-0.4474,-0.1379,walking
0.314,-0.87,-0.3232,-0.0925,walking
0.315,-0.7291,-0.5044,-0.3711,walking
0.316,-0.7477,-0.5803,-0.6046,walking
0.317,-0.7609,-0.7439,-0.557,walking
0.318,-0.6234,-0.681,-0.4711,walking
0.319,-0.6548,-0.4944,-0.4871,walking
0.320,-0.6941,-0.394,-0.4868,walking
0.320,-0.6345,-0.4155,-0.5116,walking
0.321,-0.636,-0.4305,-0.5937,walking
0.322,-0.7078,-0.4117,-0.5647,walking
0.322,-0.9268,-0.3116,-0.4171,walking
0.323,-1.2784,-0.7609,-0.2935,walking
0.324,-0.5374,-0.8572,-0.4816,walking
0.325,-0.6343,-0.6996,-0.0079,walking
0.325,-0.946,-0.5062,-0.0349,walking
0.327,-0.7871,-0.4744,-0.1306,walking
0.327,-0.657,-0.6177,-0.1941,walking
0.329,-0.8416,-0.6676,-0.2627,walking
0.331,-0.864,-0.5547,-0.2656,walking
0.332,-0.843,-0.4099,-0.2063,walking
0.333,-0.895,-0.4213,-0.1708,walking
0.335,-0.7426,-0.5304,-0.1508,walking
0.336,-0.7905,-0.5509,-0.1796,walking
0.337,-0.8799,-0.4871,-0.2439,walking
0.338,-0.8279,-0.5741,-0.3049,walking
0.339,-0.7615,-0.5393,-0.2125,walking
0.340,-0.7782,-0.5529,-0.2169,walking
0.341,-0.8325,-0.5156,-0.1915,walking
0.341,-0.8484,-0.5044,-0.1907,walking
0.342,-0.8535,-0.4922,-0.2191,walking
0.344,-0.8096,-0.5217,-0.2283,walking
0.345,-0.783,-0.5836,-0.2401,walking
0.347,-0.7693,-0.594,-0.2233,walking
0.348,-0.7683,-0.5697,-0.2228,walking
0.348,-0.7828,-0.558,-0.2275,walking
0.350,-0.7885,-0.5432,-0.2435,walking
0.351,-0.8163,-0.5443,-0.2302,walking
0.351,-0.8069,-0.5436,-0.2406,walking
0.353,-0.7872,-0.5481,-0.2651,walking
0.354,-0.7657,-0.5646,-0.2552,walking
0.355,-0.7814,-0.5653,-0.2661,walking
0.356,-0.7766,-0.5648,-0.27,walking
0.357,-0.7865,-0.5466,-0.2604,walking
0.358,-0.7866,-0.5459,-0.2753,walking
0.358,-0.7737,-0.5612,-0.2729,walking
0.359,-0.782,-0.5485,-0.272,walking
0.360,-0.7939,-0.5439,-0.2709,walking
0.361,-0.7819,-0.5553,-0.2716,walking
0.362,-0.7783,-0.5546,-0.2572,walking
0.363,-0.7957,-0.5377,-0.2611,walking
0.364,-0.7922,-0.5363,-0.2566,walking
0.366,-0.7975,-0.5399,-0.2563,walking
0.366,-0.791,-0.5515,-0.2496,walking
0.368,-0.7935,-0.5511,-0.2544,walking
0.368,-0.8021,-0.5508,-0.2263,walking
0.372,-0.7983,-0.5436,-0.2327,walking
0.373,-0.8063,-0.54,-0.2699,walking
0.374,-0.7443,-0.6018,-0.1893,walking
0.374,-0.7139,-0.5917,-0.2618,walking
0.375,-0.717,-0.6803,-0.278,walking
0.376,-0.7712,-0.5925,-0.2594,walking
0.377,-0.8257,-0.4639,-0.2942,walking
0.378,-0.8094,-0.5276,-0.2703,walking
0.379,-0.8026,-0.5483,-0.2683,walking
0.380,-0.7227,-0.6494,-0.2677,walking
0.381,-0.7195,-0.6464,-0.2461,walking
0.381,-0.6907,-0.6531,-0.2615,walking
0.382,-0.6826,-0.6543,-0.2268,walking
0.382,-0.6847,-0.6052,-0.2449,walking
0.384,-0.787,-0.5116,-0.2195,walking
0.384,-1.1743,-0.1088,-0.4401,walking
0.385,-0.8921,-0.3634,-0.855,walking
0.387,-0.7296,-0.4773,-0.7898,walking
0.388,-0.6477,-0.5,-0.5828,walking
0.389,-0.7925,-0.3301,-0.5651,walking
0.390,-0.5685,-0.4803,-0.0898,walking
0.391,-0.5294,-0.3972,0.0433,walking
0.392,-1.1017,-1.0634,-0.6619,walking
0.394,-0.7461,-0.3964,-0.1858,walking
0.394,-0.6768,-0.546,-0.3003,walking
0.397,-0.8931,-0.5464,-0.2205,walking
0.398,-0.6025,-0.6278,-0.234,walking
0.399,-0.6769,-0.7156,-0.3629,walking
0.401,-0.6483,-0.7156,-0.3148,walking
0.402,-0.67,-0.6387,-0.392,walking
0.403,-0.6835,-0.6302,-0.3134,walking
0.403,-0.7393,-0.58,-0.2562,walking
0.405,-0.8215,-0.4775,-0.2319,walking
0.406,-0.7579,-0.5392,-0.3577,walking
0.407,-0.7169,-0.6647,-0.4099,walking
0.408,-0.692,-0.6783,-0.3424,walking
0.409,-0.7015,-0.6035,-0.3679,walking
0.410,-0.6057,-0.6666,-0.1974,walking
0.411,-0.7164,-0.6388,-0.2859,walking
0.413,-0.7703,-0.7018,-0.3779,walking
0.414,-0.8119,-0.6139,-0.2399,walking
0.415,-0.7786,-0.4816,-0.2216,walking
0.416,-0.7738,-0.5991,-0.17,walking
0.417,-0.879,-0.3895,-0.1438,walking
0.418,-0.8967,-0.5393,-0.1948,walking
0.418,-0.7261,-0.4825,-0.3656,walking
0.419,-0.6625,-0.479,-0.421,walking
0.420,-0.7401,-0.3977,-0.532,walking
0.420,-0.7635,-0.5602,-0.5531,walking
0.421,-0.8198,-0.4567,-0.4324,walking
0.421,-0.8246,-0.3892,-0.4235,walking
0.422,-0.835,-0.3417,-0.4081,walking
0.423,-0.8474,-0.4279,-0.3672,walking
0.424,-0.8014,-0.4631,-0.3989,walking
0.425,-0.7736,-0.4592,-0.3904,walking
0.426,-0.7754,-0.4307,-0.4095,walking
0.427,-0.7754,-0.4181,-0.4286,walking
0.428,-0.8595,-0.3903,-0.4337,walking
0.429,-0.8385,-0.3552,-0.3351,walking
0.430,-0.6591,-0.4751,-0.4702,walking
0.430,-0.7455,-0.6653,-0.7229,walking
0.432,-0.5798,-0.6176,-0.5089,walking
0.432,-0.5828,-0.5371,-0.4761,walking
0.433,-0.6122,-0.5433,-0.4536,walking
0.433,-0.6981,-0.434,-0.5228,walking
0.434,-0.6639,-0.5907,-0.6021,walking
0.434,-0.7684,-0.6561,-0.5714,walking
0.435,-0.8619,-0.5366,-0.4991,walking
0.435,-0.7699,-0.3617,-0.6993,walking
0.437,-0.8236,-0.3308,-0.2478,walking
0.437,-0.8467,-0.7279,-0.0656,walking
0.438,-0.7936,-0.6979,-0.1128,walking
0.438,-0.8846,-0.4999,-0.2229,walking
0.438,-0.9677,-0.2489,-0.0831,walking
0.438,-0.8278,-0.3978,-0.0957,walking
0.440,-0.7904,-0.623,-0.2917,walking
0.441,-0.644,-0.5405,-0.3146,walking
0.441,-0.5536,-0.4623,-0.2941,walking
0.443,-0.6324,-0.4319,0.2701,walking
0.443,-1.124,-0.7406,-0.2338,walking
0.443,-1.2632,-0.3726,0.3148,walking
0.443,-1.3125,-0.395,-0.0428,walking
0.446,-1.0791,-0.3047,-0.1356,walking
0.446,-0.9573,-0.3474,-0.1637,walking
0.447,-0.9088,-0.2794,-0.165,walking
0.447,-0.7485,-0.3868,-0.2206,walking
0.448,-0.8871,-0.2207,-0.204,walking
0.449,-0.8972,-0.2576,-0.1741,walking
0.449,-0.8921,-0.1511,-0.1305,walking
0.450,-0.9402,-0.1455,-0.0099,walking
0.451,-0.9701,-0.16,-0.0012,walking
0.451,-1.089,-0.2059,-0.0771,walking
0.452,-1.2024,-0.3993,-0.1943,walking
0.452,-0.7322,-0.5605,-0.3835,walking
0.453,-0.7871,-0.5515,-0.5173,walking
0.454,-0.6871,-0.6937,-0.442,walking
0.454,-0.7106,-0.5916,-0.354,walking
0.455,-0.8895,-0.4095,-0.3812,walking
0.456,-0.9374,-0.308,-0.3148,walking
0.457,-0.7496,-0.2826,-0.2958,walking
0.458,-0.7583,-0.4403,-0.4012,walking
0.459,-0.7944,-0.4364,-0.3142,walking
0.459,-0.8984,-0.3414,-0.3459,walking
0.460,-1.0581,-0.3496,-0.3413,walking
0.461,-0.8883,-0.272,-0.2688,walking
0.462,-0.9257,-0.2307,-0.2627,walking
0.481,-1.0618,-0.2612,-0.2743,walking
0.534,-0.7789,-0.4047,-0.4565,walking
0.589,-0.6621,-0.6537,-0.4158,walking
0.642,-0.713,-0.3162,-0.5468,walking
0.697,-0.7367,-0.3057,-0.4774,walking
0.750,-0.7098,-0.3314,-0.175,walking
0.805,-0.886,-0.3899,-0.4011,walking
0.859,-1.1902,-0.1743,-0.272,walking
0.913,-0.8311,-0.6898,-0.2526,walking
0.967,-0.7849,-0.6155,-0.386,walking
1.021,-0.6759,-0.4746,-0.2986,walking
1.075,-0.8296,-0.4109,-0.2832,walking
1.129,-0.8029,-0.4806,-0.2437,walking
1.182,-0.796,-0.3578,-0.3608,walking
1.236,-0.6849,-0.5009,-0.3895,walking
1.291,-0.8164,-0.493,-0.4232,walking
1.344,-0.7938,-0.5177,-0.4415,walking
1.397,-0.6984,-0.7688,-0.3739,walking
1.449,-1.123,-0.4468,-0.36,walking
1.506,-1.3918,-0.6113,-0.2959,walking
1.559,-1.3008,-0.1403,-0.0137,walking
1.606,-1.2048,-0.0646,-0.1458,walking
1.667,-0.9238,-0.4683,-0.266,walking
1.719,-0.7189,-0.4921,-0.463,walking
1.768,-0.3561,-0.3287,-0.2343,walking
1.826,-0.2312,-0.1852,-0.2314,walking
1.879,-0.2347,-0.2399,-0.5435,walking
1.938,-0.809,-0.4023,-0.5259,walking
1.988,-0.8236,-0.7212,-0.9393,walking
2.037,-0.4641,-0.4374,-0.7805,walking
2.098,-0.9529,-0.7991,-0.1622,walking
2.151,-0.8579,-0.2753,-0.2971,walking
2.204,-0.668,-0.3804,0.332,walking
2.257,-0.7838,-0.733,-0.3163,walking
