timestamp,ax,ay,az,label
1.459,-1.536,0.3082,-0.103,running
1.515,-0.2537,-0.2847,-0.0934,running
1.568,0.3427,0.1099,-0.3662,running
1.619,0.4336,-0.4464,-0.0806,running
1.673,-0.5819,-0.2954,-0.5062,running
1.728,-3.9995,1.386,0.7615,running
1.781,-1.7603,-0.4073,-0.4747,running
1.833,-0.7686,-0.1487,-0.6151,running
1.890,-0.2191,-0.1387,-0.0044,running
1.943,0.2567,0.0339,0.113,running
1.996,0.4597,0.4467,-0.004,running
2.050,-0.5164,0.0361,-0.4637,running
2.102,-3.376,-2.0559,-0.86,running
2.156,-1.6055,-1.1027,-0.2859,running
2.207,-1.7457,-0.0232,0.0154,running
2.259,-0.4327,-0.0024,-0.2334,running
2.316,0.1694,-0.86,-0.342,running
2.368,0.525,-0.2919,-0.5327,running
2.424,-0.3368,-0.0621,-0.1538,running
2.476,-3.9995,0.0488,0.4204,running
2.530,-2.0991,-0.3517,-0.4537,running
2.580,-1.0922,-0.3629,-0.3375,running
2.638,0.1316,-0.3048,-0.0303,running
2.691,0.574,0.1554,0.001,running
2.743,0.1405,0.109,-0.1345,running
2.796,-0.9033,-0.0256,-0.2349,running
2.852,-3.9995,-0.8488,-0.8254,running
2.904,-1.5135,-1.0276,-0.2512,running
2.958,-1.8499,0.1053,0.4219,running
3.012,-0.6013,-0.1836,-0.1906,running
3.066,0.3879,-0.175,-0.3197,running
3.118,1.0535,-0.8468,-0.6183,running
3.171,-0.3375,-0.0482,-0.1646,running
3.226,-3.9995,0.119,0.5432,running
3.279,-1.9163,-0.717,-0.5487,running
3.332,-1.2795,-0.4614,-0.4597,running
3.386,-0.1084,-0.1472,0.0326,running
3.439,0.4008,0.1598,0.2166,running
3.492,0.2479,0.3541,-0.0015,running
3.546,-0.3225,-0.226,-0.0847,running
3.599,-3.9995,-1.4132,-1.1875,running
3.652,-1.4153,-0.8063,-0.1545,running
3.706,-1.6829,0.1176,0.052,running
3.759,-0.3981,0.0638,-0.3551,running
3.813,-0.0712,-0.8672,-0.6202,running
3.866,1.1885,-0.9565,-0.8391,running
3.919,-0.3373,-0.2327,-0.1111,running
3.973,-3.9995,-0.2511,0.3943,running
4.026,-1.917,-0.4108,-0.437,running
